song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
7zl8NqL53JNuHTwU1BXlZ7,0.742,0.664,0,-5.988,1,0.0393,0.13,0.0,0.102,0.6,96.985,238320,4
27pPtubJltbejTMR5w940H,0.614,0.6,0,-5.192,1,0.0896,0.0964,0.0,0.104,0.603,104.778,242933,4
2BGMp8f6Fv80YAqT7F79o5,0.633,0.562,0,-8.13,1,0.0538,0.382,0.0,0.0958,0.417,79.564,239027,4
2gEi3GUKh4cqtrsIxOeW8T,0.637,0.805,8,-5.999,0,0.0675,0.00984,0.0,0.0537,0.688,95.899,152947,4
4dEUe0BnseZr5ykqKRpe1p,0.516,0.623,8,-6.5,0,0.278,0.736,0.0,0.0961,0.854,75.078,181824,3
5MeERwoBZ3eiLSpELwF8lB,0.718,0.449,4,-9.694,0,0.229,0.472,0.0739,0.278,0.479,79.963,169880,4
0YeJcZKvg8GtPk8s4yUrpr,0.496,0.339,10,-10.512,0,0.0426,0.65,4.94e-05,0.0945,0.169,59.706,212733,4
6JAHfFUuqTEDT7A8eboCib,0.677,0.593,11,-7.734,0,0.1,0.627,0.000299,0.0766,0.357,159.969,217040,4
3H398hWCL0DCKJHNQmURPP,0.812,0.745,6,-7.318,0,0.15,0.222,0.238,0.371,0.693,100.013,146999,4
4avTQmRrg717z7AuXqYY0V,0.792,0.627,0,-7.464,1,0.275,0.305,0.0,0.078,0.645,155.03,150915,4
13E89ZmzdKnpy1Hd8EC08A,0.805,0.735,2,-5.198,0,0.107,0.108,0.0,0.351,0.525,100.014,168073,4
406rgYRl2j0zdeHxt0klYr,0.678,0.642,2,-7.765,0,0.0411,0.347,0.000439,0.108,0.392,94.003,153160,4
3uU8bm0UkHc8g0omL5vbRw,0.769,0.748,1,-5.386,1,0.332,0.241,0.0,0.1,0.479,99.632,156453,4
7qS8DAM3ot0ZnPnj3sYEXm,0.91,0.448,10,-9.519,0,0.245,0.33,5.02e-06,0.106,0.421,124.983,202093,4
0rUq9vnPQW4fse4KT299Lv,0.88,0.679,6,-6.293,0,0.164,0.153,0.00275,0.106,0.588,123.023,255760,4
1Ue04XdVwj6VyEiZRXj5h9,0.695,0.609,1,-7.484,0,0.0318,0.512,0.0,0.111,0.523,129.946,189653,4
25rJXGujR4DMiE9tneGM5a,0.788,0.539,0,-10.286,1,0.115,0.845,1.14e-05,0.119,0.0503,115.447,100807,4
3uZLIKHzIOsQkmETZuw2rh,0.787,0.825,2,-4.669,1,0.0988,0.19,0.0,0.0554,0.928,103.075,166000,4
1bxP4M9ICllcg7mel8kH89,0.399,0.395,2,-10.782,1,0.0593,0.76,0.0,0.0815,0.704,98.174,199267,4
0AJj6YCz4oFoN7oLUFJbzG,0.817,0.635,7,-8.282,0,0.393,0.326,0.0,0.0794,0.458,84.911,138162,4
4L7NBCOGCGNyB4KuasocB7,0.778,0.243,1,-17.025,0,0.333,0.206,0.0,0.101,0.204,135.012,184944,4
41bZFag1qc0QvJPXzjN8TJ,0.542,0.715,5,-7.182,1,0.156,0.017,2.66e-06,0.157,0.627,195.995,231880,4
3hsDKoxHa6Ra9Z68UoZPAr,0.944,0.542,0,-6.74,1,0.115,0.422,2.3e-05,0.229,0.48,133.936,175360,4
2WxRMZ18AZDk314HQDg4Mo,0.858,0.532,9,-5.817,0,0.351,0.197,8.7e-06,0.138,0.541,127.754,174107,4
1PQB5bLM3Y1l4SrTI6cXdI,0.893,0.64,2,-6.234,1,0.486,0.448,3.24e-05,0.0866,0.386,140.056,229720,4
1oeDo0y6euRX9DS3rMYcim,0.805,0.632,6,-9.374,0,0.304,0.712,6.78e-05,0.174,0.404,82.017,212600,4
2txhhCJLqVx3eer69Flu1b,0.753,0.636,1,-8.658,1,0.432,0.176,0.027,0.167,0.634,85.016,162280,4
0NVu1CAYSAjPx3ERIXIe90,0.804,0.669,11,-7.182,0,0.17,0.356,3.53e-05,0.138,0.406,120.036,147000,4
3D64SSAn9zhGrqR3kW7Pmq,0.655,0.469,10,-8.883,0,0.418,0.513,0.000571,0.217,0.375,84.758,153760,4
233BXRWOGDZfVyyNylOYtM,0.692,0.77,6,-5.84,0,0.366,0.719,0.0,0.0904,0.869,97.831,259666,4
47vh69y9i93zeUYOJswZxJ,0.843,0.732,5,-5.858,1,0.323,0.262,0.0,0.0488,0.554,81.502,159573,4
2FCVRPPesg2FYUebPoUlZv,0.843,0.835,2,-4.657,0,0.275,0.258,0.0,0.152,0.535,141.913,228141,4
3OLQjpvtp7DbPApxxRw2v1,0.652,0.715,1,-5.588,1,0.118,0.415,1.48e-05,0.0818,0.793,155.078,186895,4
4NJrsWWurSUOx4GyCcK3Wd,0.744,0.758,7,-4.857,1,0.289,0.301,0.0,0.087,0.448,160.023,222691,4
29XAdfN3QsUoIDadGomdZp,0.86,0.699,10,-6.175,0,0.389,0.494,0.0,0.11,0.219,142.964,222595,4
3U2aOihx5r67vwYHO5igXE,0.818,0.742,8,-5.289,0,0.269,0.651,0.0,0.149,0.53,139.966,199369,4
6HSO0pV9ky6eHdUpXpTMQj,0.714,0.635,9,-9.765,0,0.289,0.622,0.0,0.0975,0.642,79.981,180198,4
3Q0rJi0Ooh4yLQF8WsxTAB,0.715,0.524,7,-7.678,0,0.332,0.414,0.0,0.0866,0.602,129.99,134086,4
5ZCDAxmup54iZZDkMk0xNV,0.806,0.801,10,-4.579,0,0.291,0.215,0.0,0.0845,0.521,98.967,160139,3
7rqhb1LA5EGfX5f53WRjQ4,0.699,0.643,9,-7.975,0,0.0868,0.295,0.0159,0.112,0.659,129.946,208782,4
4GCIYE1x1TWJCChPkpy9by,0.688,0.569,10,-7.007,0,0.0375,0.392,0.000175,0.12,0.359,109.041,252373,4
0ZOLmB0W7ffKzdz3ipZBFW,0.672,0.584,0,-7.549,0,0.297,0.502,3.74e-05,0.128,0.44,160.147,181901,4
7yUtx9kWYxOc64n7GMCeKt,0.787,0.739,0,-5.108,0,0.236,0.309,0.0,0.63,0.786,149.987,190089,4
4XJ0RCVQhavXunjN3maJ8V,0.774,0.689,1,-5.278,0,0.156,0.647,0.0,0.0766,0.71,109.976,202286,4
7uwiIxdmG0KPhl15Hs3mEV,0.616,0.792,5,-4.855,0,0.31,0.121,0.0,0.322,0.415,170.137,217135,4
6ZVDDTRASMJyvVC10Nsid2,0.685,0.618,9,-7.372,0,0.118,0.229,0.0,0.0987,0.516,150.186,210967,4
2jBleFNl3YK8lyJc1OvxXt,0.762,0.6,5,-7.585,0,0.0909,0.542,0.0,0.0841,0.39,115.908,352627,4
4FsO8IBdadoyq1f03nkB8s,0.772,0.597,11,-7.414,0,0.334,0.306,1.07e-06,0.0818,0.702,141.996,203427,4
5GhUrMu5hzlw7BiaJB8QCY,0.784,0.652,6,-7.038,0,0.0741,0.485,6.42e-06,0.0874,0.654,130.008,242334,4
7CELDjqv7m1tPxW7scnJ0C,0.737,0.664,11,-6.14,0,0.276,0.518,4.52e-06,0.073,0.462,144.987,223970,4
1xpb6H1kjiSwCXKftW7ZdI,0.748,0.722,7,-6.591,0,0.369,0.248,0.0,0.333,0.544,140.078,181931,4
4sym3xl7tihTCh1qy3cc3E,0.789,0.737,10,-5.276,1,0.132,0.147,2.56e-06,0.0968,0.613,100.027,168685,4
2A4sIzDJxZmHALe3iqqeFw,0.747,0.605,0,-6.257,1,0.0733,0.188,5.85e-06,0.1,0.473,99.955,161360,4
5Va3A4iNE5XOQYMkoqLj3q,0.543,0.606,11,-6.859,0,0.587,0.522,0.0,0.11,0.662,157.467,187955,5
3CM1pssgD96CXKB2u5bw9c,0.684,0.613,7,-6.41,0,0.456,0.397,0.0,0.126,0.486,86.498,191390,1
4B8Qg39odR9WapiI7TRlTD,0.647,0.592,9,-7.303,0,0.0781,0.559,4.13e-06,0.257,0.597,142.061,177294,4
5UOGzIMvxXyRZIWBbqDcpU,0.715,0.682,7,-7.714,1,0.1,0.325,4.2e-06,0.0928,0.136,103.037,230013,4
2JVpqmEDWvgyB6ZOC42s5C,0.733,0.786,7,-5.068,0,0.0598,0.0773,0.0,0.166,0.637,102.032,178451,4
0lkQfsTMmtDA37tjjew9n0,0.609,0.517,6,-7.557,0,0.0451,0.231,3.62e-05,0.0777,0.0761,120.914,285627,4
00X2yv2vrtritPt2CZnUTZ,0.784,0.7,7,-7.649,0,0.108,0.491,0.0,0.108,0.769,82.028,190067,4
1xYZnmNF1dSfFZZZ9Q3pTe,0.627,0.857,0,-7.414,1,0.436,0.359,3.44e-06,0.124,0.692,160.262,187575,4
6EMsxZwsgTOLgWNdxtCIzQ,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,187027,4
7dn6WQzScfRGpp7XdTiCj0,0.648,0.465,6,-9.716,0,0.171,0.772,1.98e-06,0.287,0.407,103.025,256281,4
3c28ggjtugwwlaCYBoCeW0,0.733,0.662,9,-5.872,0,0.0963,0.461,0.0,0.0772,0.708,143.036,201545,4
7fCYB4aKLTc8Yrrg491Ji6,0.595,0.639,7,-7.433,0,0.063,0.0706,0.0,0.0538,0.488,88.631,174947,4
5NZpY9WeWFtlHVgepfCamX,0.709,0.597,8,-8.185,1,0.0654,0.564,1.93e-06,0.154,0.315,119.975,234160,4
5fuCDbUO4N25kp71MunbDk,0.743,0.568,2,-6.571,1,0.122,0.16,0.00202,0.294,0.338,119.825,212173,4
0hHNjDAThUngWzegMB4YYU,0.711,0.836,6,-5.376,0,0.201,0.266,0.0,0.177,0.869,104.959,211107,4
6AtdChoLH3HWoFWmYzS88N,0.698,0.769,6,-5.293,0,0.0563,0.00353,0.00348,0.171,0.299,100.002,222413,4
74NzHiA0we92LfjQDAPIUm,0.785,0.585,1,-8.262,0,0.287,0.277,0.0,0.12,0.574,138.127,229867,4
27pB7QAZgg6GsqR92vhFCz,0.691,0.84,10,-4.681,1,0.188,0.126,0.0,0.0753,0.731,94.805,242227,4
7BJcmZWeI5FGSxb7E6wkCR,0.763,0.725,10,-7.059,0,0.0422,0.425,1.4e-05,0.0991,0.564,92.02,149944,4
16mEAOIriJH4aIJW8OiZkD,0.506,0.647,1,-7.163,1,0.446,0.35,3.99e-05,0.104,0.279,64.169,228373,4
3ocwF0Wf2TJybnpVIBA24w,0.76,0.707,4,-6.987,0,0.177,0.651,0.0,0.146,0.549,94.036,188017,4
4Dw7n80Ktn8PHQfW42W7s6,0.517,0.512,9,-10.282,0,0.151,0.153,0.000645,0.121,0.0384,119.016,183013,4
58NYd3kXw0DKbepTTwdHN6,0.877,0.526,2,-6.393,1,0.402,0.284,0.0,0.0678,0.641,143.039,182733,4
5XhsMILLESTrlDkpHJqTtR,0.719,0.55,8,-8.217,0,0.068,0.825,0.000261,0.129,0.585,80.046,244467,4
2Mv1sh5BIm1HTIMZuRQK6q,0.87,0.721,10,-8.447,0,0.39,0.503,1.21e-06,0.0987,0.492,124.947,203600,4
4TuY98D8jZ1wJDrG58e9qv,0.688,0.33,8,-13.339,1,0.504,0.327,0.0,0.172,0.219,148.184,97987,4
7fS0teeus5MMicyyny4CCg,0.731,0.859,8,-5.322,1,0.274,0.094,3.95e-06,0.133,0.402,120.028,178227,4
3MMtOzdktjD42RODOvnQKA,0.745,0.437,9,-9.582,0,0.157,0.195,1.36e-06,0.117,0.363,139.998,182205,4
21osrWiNJxpILjR6vLlp0r,0.827,0.585,1,-4.997,1,0.341,0.36,0.0,0.204,0.291,130.083,166605,4
1Tk4KVBLxD8CMAy6vJoDF3,0.889,0.646,6,-7.236,0,0.074,0.0412,0.0,0.0798,0.584,98.005,169687,4
6aMv8g7KxSZ5u90DTrrMuh,0.681,0.597,8,-8.653,0,0.0558,0.0565,0.0,0.0836,0.243,119.926,216787,4
4hJljAGAHwfbeCx4y3UpgW,0.486,0.304,9,-9.281,0,0.0366,0.773,0.0,0.175,0.289,106.79,271320,4
2p5xFQDe1B8Aa4LBxJVWEm,0.654,0.321,6,-12.426,0,0.0854,0.781,0.0,0.0917,0.581,159.916,208020,4
3mwftHOXYafsuTI2BmZXth,0.78,0.607,5,-5.974,0,0.0381,0.217,0.0,0.349,0.308,122.987,253387,4
46tYziOLD8rFBuOv0GOdgJ,0.665,0.663,4,-7.296,0,0.338,0.816,0.0,0.0967,0.465,101.096,185333,4
0B5M0U3iWGSBx3mQqChXn3,0.783,0.534,8,-8.385,0,0.0921,0.318,0.0,0.12,0.29,140.044,228787,4
3ybOK5dyDN2PkSRf4Mfml8,0.705,0.655,11,-7.031,0,0.185,0.0822,0.0,0.171,0.526,136.915,174351,4
5LClLSlILzELXbCDfs0Z8w,0.753,0.575,11,-7.79,0,0.267,0.545,0.0,0.22,0.168,125.054,197187,4
3mdEhabvgsVdSu3eONLGa0,0.754,0.601,1,-7.57,1,0.101,0.43,2.16e-06,0.071,0.643,100.941,171356,4
3SA9jDF8W1QYcV1HyntSmF,0.832,0.629,4,-5.386,0,0.126,0.52,0.0,0.0934,0.512,136.836,199207,4
12rymwpgebkm9mFCoyS4Ts,0.814,0.729,2,-5.956,1,0.195,0.271,0.0,0.105,0.303,125.135,186973,4
2mqtuBbUP3eDT0gsbNBXfx,0.582,0.603,9,-7.125,0,0.398,0.44,0.0,0.118,0.629,91.275,164062,4
44FeMWf96yh69xdn25FZFy,0.53,0.505,5,-8.076,0,0.156,0.449,1.18e-06,0.115,0.415,81.752,241826,4
3QdUw5bGsv16qRMvzvgbKu,0.834,0.641,11,-7.727,0,0.26,0.354,0.0,0.103,0.225,93.961,183667,4
4V2j3CUQcH9LXHlLLIU9A2,0.705,0.589,8,-6.573,0,0.334,0.574,0.0,0.056,0.869,93.838,179473,4
3g4peLukLzjSv1qLfqUaAh,0.854,0.868,0,-5.946,1,0.066,0.169,0.000885,0.0844,0.717,129.973,193400,4
3buGoLdkAVDb8XhX7Q89yu,0.866,0.581,0,-5.292,0,0.0879,0.65,0.0,0.094,0.771,96.971,153136,4
5F5nvN2k8mxiBm55Ww1F4s,0.857,0.783,10,-6.064,0,0.189,0.345,0.0,0.114,0.859,139.055,164638,4
2ChIhZUCscTtSt5wBgOhjT,0.816,0.541,0,-9.296,1,0.0441,0.674,0.0,0.109,0.129,108.017,252000,4
7wmq9RY5e4sO9XOqcV08q8,0.554,0.668,6,-6.738,0,0.0392,0.212,0.0,0.122,0.539,139.954,178267,4
1RvUTJah4ydczCdy16u4av,0.677,0.728,8,-8.16,0,0.0368,0.0956,0.00174,0.111,0.741,161.987,187653,4
0SPr59RmZAk6wNuWfUgruO,0.599,0.439,7,-9.833,0,0.0383,0.723,0.00243,0.139,0.437,74.987,172000,4
1DZjCQCUymOXw4svpC0WyY,0.706,0.852,1,-4.56,0,0.0409,0.0155,0.00103,0.173,0.697,104.99,176000,4
13AUrZzDjQujeXMh8kTVIU,0.933,0.588,1,-6.477,1,0.383,0.0563,0.0,0.242,0.432,130.062,144887,4
0YJeCi0MmNea15XxqbAUqU,0.637,0.582,7,-5.825,1,0.0537,0.263,0.0,0.0629,0.223,77.008,180685,4
6zTwr5E5vwVKC3OeGEqq5d,0.543,0.927,6,-4.29,0,0.293,0.626,0.0,0.0804,0.66,99.987,226146,4
5XWwXUTfYjno9hkEnuuo7b,0.694,0.649,1,-6.222,1,0.193,0.318,0.0,0.138,0.788,155.898,191380,4
3n3E6w2LJPlTPxDupbUm62,0.738,0.524,8,-6.79,0,0.166,0.431,2.12e-05,0.13,0.529,133.034,219109,4
0L1uM2lNTWo9jgq0dxo3HT,0.635,0.716,6,-5.019,0,0.25,0.264,0.0,0.158,0.817,179.998,182445,4
6Ltxhhf45JKSOnSpQFkPxr,0.727,0.596,0,-7.457,1,0.156,0.593,0.0,0.0966,0.515,156.035,214409,4
2musqKV82mvr69XZ3Dh4c2,0.705,0.703,0,-5.308,0,0.134,0.376,0.0,0.369,0.423,97.823,191828,4
4vAuxi0L9kWZP2QPcuZn0z,0.609,0.671,10,-6.021,0,0.166,0.481,0.0,0.0704,0.526,175.92,185164,4
60ywTaJyh3KcxXw1PgIDtQ,0.531,0.752,5,-5.331,0,0.0601,0.236,0.0,0.0839,0.19,122.148,200720,5
22vgrCHGOFcLXdL1AqSDSY,0.686,0.681,7,-5.757,0,0.0774,0.436,0.0,0.0945,0.571,144.034,205716,4
6eNHGQkALp2wkCwnwVcTph,0.706,0.567,11,-6.345,0,0.0436,0.54,3.93e-06,0.293,0.363,112.907,272297,4
2x3Zv60g3kVteEVqTBFW1w,0.586,0.564,5,-7.248,0,0.305,0.408,0.0,0.105,0.187,90.353,196130,4
0GKfmeM4xQLcnroGbQYTph,0.604,0.703,1,-6.846,0,0.0595,0.385,0.0,0.113,0.337,113.295,230001,5
5JqqkHKJ7M8n9ZTQmRLs2M,0.785,0.777,1,-5.264,1,0.0604,0.444,0.0,0.297,0.405,132.024,225027,4
7I8C9e8btS0xp6MWS8tBSA,0.904,0.729,0,-4.454,1,0.176,0.307,0.0,0.0939,0.392,130.034,198133,4
1UErsEpHdGH5PJqrQiOLqb,0.536,0.74,6,-5.255,0,0.16,0.487,0.00444,0.121,0.753,91.45,149313,3
5esix7Kw5oGPVPu6sfhfNg,0.735,0.764,1,-5.83,1,0.0808,0.727,0.0,0.155,0.809,149.969,182380,4
20N0WpovVTZ5CxKKSdaLlb,0.764,0.802,9,-5.583,1,0.0495,0.4,0.0637,0.0587,0.815,90.751,244733,3
6DBSDcKDo51KcUmEqCTHzB,0.302,0.764,8,-5.467,0,0.221,0.839,0.0,0.0867,0.35,175.324,226533,3
2lFWyfuXtCN8Sb7cHJILva,0.734,0.425,0,-9.773,1,0.0635,0.131,1.71e-05,0.0726,0.235,114.969,268347,4
0I1guxKSXFF2NwFEIJYSWB,0.696,0.782,6,-5.032,0,0.0576,0.00361,0.00619,0.215,0.289,100.028,221400,4
2sbzCv1Enilx8Ay06wlw1Y,0.816,0.559,8,-7.234,1,0.0742,0.619,1.29e-06,0.0674,0.72,110.041,167369,4
4kzHvb8oyj2wPS8YX7tOX9,0.758,0.731,2,-6.653,1,0.0888,0.194,1.06e-06,0.123,0.522,159.952,159773,4
0IEpczRj5ucpkrr1q5wk0c,0.613,0.562,3,-7.906,1,0.0404,0.771,0.0,0.108,0.116,95.022,237632,4
56hN0LtdEb8d8Ka0gVUzo1,0.666,0.599,11,-8.29,0,0.0467,0.375,6.07e-06,0.107,0.246,109.998,214205,4
4TnhWdK1KvRBIWXlcbtlas,0.765,0.792,9,-5.02,0,0.151,0.543,0.0,0.0885,0.685,100.022,197181,4
2l6asoPcqAXqzQt5Ae26zJ,0.791,0.775,5,-5.805,0,0.0491,0.446,0.0,0.112,0.327,116.997,235567,4
1dfHaxxCgfWCfoguK7SvjC,0.726,0.459,8,-8.674,0,0.0825,0.776,0.0,0.0683,0.39,115.028,258557,4
1nMsuSWMWZbw2OeDYf3E8e,0.716,0.738,0,-6.169,0,0.0735,0.814,0.0,0.0996,0.736,100.015,239478,4
2txxBWikAJBo7fa6hJh209,0.813,0.606,8,-7.95,0,0.0919,0.285,0.000116,0.133,0.449,104.015,151027,4
0JCe8u9Qmnab90KyBFcjJB,0.81,0.796,8,-5.1,0,0.175,0.392,2.45e-05,0.164,0.532,97.998,224122,4
6nfmn5X0y4yN6rMObMeSvE,0.809,0.791,5,-5.107,0,0.0843,0.618,0.0,0.0771,0.698,108.04,195196,4
6sWTbM9OmP9LJW9IZYEIC6,0.733,0.656,10,-6.665,0,0.0581,0.408,0.0,0.113,0.235,99.009,218380,4
3SrydXPqu5LHRmZ16qrO01,0.517,0.512,9,-10.282,0,0.151,0.153,0.000645,0.121,0.0384,119.016,183013,4
1Qm73NJZmEtqm7yOConu1C,0.836,0.526,6,-9.227,0,0.25,0.374,0.0,0.112,0.655,134.975,161947,4
17avURbq8QQo7kQDU6xN6L,0.418,0.676,10,-6.696,0,0.0827,0.553,0.00111,0.19,0.122,175.882,202500,4
4RpNETpCJm2Nfr3aTpt4cJ,0.674,0.61,2,-9.512,1,0.285,0.644,0.00011,0.113,0.358,145.092,192000,4
6fsJhoEd8cWAKnu4I1Q7Yr,0.749,0.605,3,-8.58,0,0.282,0.22,0.0,0.216,0.356,110.119,171293,4
4OQxFjsxm7rOUTngMWWaeM,0.763,0.457,9,-9.82,1,0.192,0.839,3.25e-05,0.104,0.272,110.018,247520,4
48UA13QHEU4qXtG4CzHk6f,0.761,0.782,6,-6.614,0,0.162,0.0915,0.0,0.0612,0.623,140.067,195347,4
3ZPKewdtVzv9VKanuTnEGE,0.572,0.714,8,-6.415,1,0.374,0.19,0.0,0.149,0.414,89.985,287480,4
74bCMCeufz5aLvPAV5TbX0,0.715,0.642,10,-10.876,0,0.233,0.42,0.0,0.111,0.208,93.011,214227,4
6HKjFY1DWUMzevR1R3aeTF,0.701,0.721,6,-7.154,1,0.279,0.349,0.0,0.135,0.712,172.569,166867,4
7a4WKLc1QM0mfSXMWqRmFw,0.668,0.863,7,-5.568,1,0.107,0.0433,0.0,0.171,0.496,119.978,223400,4
5h0x1PmskRX8uBMI2o9UWv,0.774,0.87,1,-5.415,0,0.0666,0.268,0.000114,0.132,0.417,127.981,251400,4
2Z3JFtEtjjnEz01f6yztFI,0.804,0.76,4,-6.923,0,0.23,0.72,0.0,0.104,0.402,107.026,214307,4
5il9UQOOygJ8rPE6u50HZQ,0.619,0.78,9,-8.108,0,0.377,0.243,0.0,0.24,0.79,83.531,185587,3
0r87AH7GEKRCMgEfwxIIaK,0.624,0.495,0,-13.309,1,0.285,0.738,2.54e-06,0.0931,0.541,95.938,201707,4
6zSwh6M96xsM4i55P4vFFz,0.629,0.643,9,-6.94,1,0.0949,0.0838,1.54e-06,0.0972,0.211,105.975,210454,4
4GFvTSC7JMDYfGHo3RIUn6,0.652,0.849,7,-7.014,1,0.253,0.00964,0.0,0.0837,0.658,106.753,170107,4
6LfA9Sj2fZM2XmFFYmzKSm,0.409,0.136,10,-21.931,0,0.0402,0.981,0.895,0.093,0.152,70.775,108493,5
6T68eZ94AV5h0Eo3kB1mRL,0.897,0.762,1,-6.69,0,0.049,0.0805,0.0,0.231,0.964,123.021,166453,4
5Bjjf2Vj3dCaGetKlXS4be,0.506,0.358,5,-14.066,0,0.0865,0.786,3.95e-06,0.0966,0.176,120.07,270102,5
6qk9lEM6UIxNbAuI0PpOLu,0.82,0.591,1,-7.338,1,0.459,0.26,0.0,0.102,0.551,141.888,205867,4
2pz2M2tXX8ROcV1Pesr725,0.91,0.782,6,-7.621,0,0.322,0.0762,2.13e-06,0.101,0.49,106.99,198733,4
44ahv3Zj4FOJoy8gJLZF9B,0.685,0.611,8,-8.057,0,0.068,0.0181,6.64e-06,0.035,0.598,184.055,222493,4
3r1Veo87Ex14aHT2KcJNnh,0.872,0.654,1,-5.143,1,0.164,0.172,1.25e-05,0.114,0.374,100.012,175480,4
7HEmn89H6VSTWlio8PVR4C,0.412,0.754,0,-5.275,0,0.26,0.658,1.52e-06,0.16,0.535,88.174,227920,1
6PTvE2gQraGPgXUGmYhvwV,0.841,0.896,2,-4.289,0,0.251,0.489,2.56e-05,0.0845,0.656,119.991,206160,4
1952SQ7t45GNIkXOXHxHCl,0.697,0.713,11,-5.956,1,0.342,0.4,0.0,0.113,0.45,123.374,251813,4
7C7l4I5OZHEO1Vbx8SGJC2,0.722,0.734,6,-4.583,1,0.231,0.416,0.0,0.115,0.612,74.883,203553,4
3yKHE0h9BUxpHZe1EqmJnX,0.801,0.42,2,-9.512,0,0.0389,0.744,0.0,0.175,0.664,119.92,158813,4
56EEPjNVNBxc9GUsROZPwO,0.619,0.803,8,-3.825,1,0.197,0.125,0.0,0.0952,0.646,95.368,199880,3
7Jt9gt9N8KC4s7gZVyLdyY,0.775,0.628,7,-6.035,1,0.514,0.267,0.0,0.117,0.376,180.103,252133,4
2qXmVc811574AdIdDgayRP,0.651,0.616,10,-7.467,0,0.222,0.104,0.0,0.109,0.568,89.977,214760,4
2NalfKnjTJdlsXxiPHfqhZ,0.821,0.768,9,-4.667,0,0.381,0.367,0.0,0.213,0.648,91.017,213964,4
14hLSMLJ86sHRklJ62tH58,0.611,0.586,8,-6.785,0,0.259,0.391,0.0,0.222,0.732,195.884,249240,4
6sG00oroR1oYJiPwRxZkA5,0.778,0.437,2,-8.603,0,0.0432,0.787,1.72e-06,0.0785,0.191,119.871,163627,4
4FUiJJPW0bvjXVqFuTonSz,0.362,0.482,0,-9.231,0,0.114,0.497,0.000943,0.0865,0.126,72.149,214400,4
5hLsl4Izx2zxnqHradLPNt,0.533,0.595,8,-7.694,0,0.4,0.601,0.0,0.664,0.563,134.935,269200,4
4bZOVCf1wiNELuCH34rFDl,0.81,0.677,0,-5.771,0,0.0672,0.139,0.000889,0.117,0.731,107.019,185613,4
0ZKi6Khl1E9EoOQadSXN5m,0.728,0.868,5,-7.031,0,0.244,0.428,0.0,0.116,0.633,130.073,274133,4
3wyQDkVQ4ZyV6TbnUxMbiU,0.758,0.719,1,-6.524,0,0.0547,0.185,3.9e-06,0.0717,0.752,124.056,216160,4
2iVvukpWd7OX1n1LwUF5Rs,0.669,0.768,7,-5.111,1,0.164,0.498,0.0,0.273,0.294,88.005,222333,4
6NNtJ7QHF0PzhNK736iwyF,0.802,0.669,0,-7.934,0,0.0891,0.241,1.97e-05,0.0753,0.548,129.928,182320,4
7sBgU9EM4H7QF8S4q24bAp,0.577,0.819,5,-4.775,0,0.107,0.137,2.19e-06,0.0998,0.553,129.642,199667,4
5Z7y3jQa2yzZPPUvZeFq9F,0.655,0.627,7,-6.647,0,0.126,0.232,2.03e-06,0.134,0.419,128.812,193045,5
33SjXKVWFGGXF0oBOChE1d,0.936,0.732,11,-5.436,0,0.142,0.123,0.0,0.0734,0.896,136.037,180965,4
5bPhCtR0kf9Q07URdUsbo9,0.513,0.684,1,-5.562,1,0.044,0.000748,0.000337,0.0947,0.431,158.06,197350,4
1BTbYlGVDXdj7EJKarrYV9,0.718,0.686,8,-6.046,1,0.18,0.115,0.0,0.106,0.24,134.799,230220,4
55PyQALchJn43CGeN6XHAN,0.717,0.774,1,-3.378,1,0.343,0.587,0.0,0.104,0.516,96.007,157064,4
7h0hP4GquuKsAXXuDUV1eq,0.641,0.647,4,-6.447,0,0.533,0.217,0.0,0.169,0.636,119.841,190693,5
2ICdvchXmDh5mdLyyL2opB,0.827,0.625,11,-5.996,0,0.269,0.331,6.23e-06,0.109,0.587,132.068,163987,4
3yjw9FaareXd2SSUYfuGbu,0.952,0.806,11,-5.467,0,0.125,0.392,1.15e-05,0.0826,0.787,120.004,205294,4
59HKbTnmmFONvKLAPuc9rF,0.413,0.116,9,-14.978,0,0.092,0.946,0.0,0.108,0.254,77.781,192547,3
5pIo87IJw1JsyLqF0ETO6q,0.516,0.796,7,-6.477,0,0.0467,0.0811,0.0,0.0973,0.738,93.915,188086,3
1EIhcoMZ3See5L28kNvuFe,0.714,0.549,9,-8.279,1,0.172,0.0494,0.0,0.226,0.414,143.906,184840,4
4cLUMQU9692pF1UUY6B0Po,0.732,0.685,7,-13.631,1,0.0623,0.556,0.000592,0.107,0.961,91.449,187463,3
2TL8q8EO60b9lWeozfqYnG,0.757,0.672,0,-8.776,0,0.0599,0.0575,0.000349,0.127,0.185,111.652,256107,4
5Lh8rn501oEvsIJjPxNBhE,0.794,0.825,10,-6.27,0,0.0663,0.378,0.0,0.0915,0.86,104.999,219627,4
3n3yFT4dGJuDRsF9mxdgc1,0.758,0.657,1,-6.788,0,0.055,0.006,0.0,0.19,0.52,100.004,224600,4
0l2ACXP9Hqr5tbxYmkrykl,0.699,0.819,5,-4.42,0,0.0446,0.0188,0.0,0.344,0.797,102.341,180707,4
1ZV4ZCUVOwt5gSnWoQEnY2,0.712,0.402,5,-8.636,0,0.0441,0.755,0.0,0.0875,0.352,102.001,205360,4
